ID,PC1,PC2,PC3,PC4,PC5,Class
898,-55.99626647,-21.18441251,18.76170879,0.550505889,-0.952112849,0
899,-55.66734673,-18.05532702,25.05075657,0.289871982,-0.230597941,0
900,157.6302695,-35.64464525,18.8297669,0.430065579,1.19324652,0
901,-53.37958824,5.22916155,-0.272551835,0.29394897,0.530183123,0
902,280.4058092,-3.460161168,-10.79866292,0.542177615,-0.128236083,0
903,-58.57731473,-45.98803753,-19.53478317,0.946468714,-0.296145766,0
904,30.96641803,-65.04603624,-18.78606686,0.403568053,-1.001335397,0
905,52.60181143,-19.89513572,-16.42804207,0.694167006,-0.213169072,0
906,-51.78224904,21.098266,-0.664182508,-1.790471781,0.639026911,0
907,173.8949323,-24.03628979,27.66717167,-1.64519404,-0.828955822,0
908,-53.81316223,1.074682807,-7.243637647,0.41225831,3.350162816,0
909,-46.42862695,74.0616841,9.35788256,-3.495269129,0.803196548,0
910,-50.09129634,38.4578646,-25.83940264,-0.09583051,-0.090012115,0
911,-45.09192091,87.75409572,-7.935135042,3.499045455,0.574752211,0
912,81.62630094,-51.98008371,25.22846907,0.139277938,-0.26111557,0
913,308.8244446,-1.464267846,23.67990732,0.052488844,-0.818140229,0
914,108.7392682,-41.47851331,-9.099969371,-0.307370486,-0.207788537,0
915,-56.31157786,-23.77825031,-5.931684985,0.182981214,-0.228363018,0
916,113.7155991,-22.39666316,9.520673589,0.616214285,0.497741289,0
917,-54.1737134,-2.236293203,-19.89780462,-0.789931072,0.56193045,0
918,-53.28093802,5.723059358,21.63874572,-1.081927139,-0.131887379,0
919,112.9603888,-40.14473381,21.26471502,0.22559875,0.474163905,0
920,72.21780251,-15.274846,8.123070905,-1.023889062,-0.85109689,0
921,99.03642097,-48.74335493,24.3620135,-0.544798782,0.482256032,0
922,39.07441036,-44.56079488,-11.53194814,0.70713797,-0.265839572,0
923,-56.10811779,-22.25297126,16.66458609,-0.140688424,1.194977815,0
924,314.7943637,8.489217345,-1.331650107,4.368682662,-0.243105865,0
925,112.7610242,-31.15935327,-23.51030575,0.260611459,-0.203685374,0
926,-55.87348662,-20.09593221,24.38964724,-1.185066409,-0.887049001,0
927,-49.38485247,44.52858556,17.87025694,1.779764362,-0.161337366,0
928,-58.25666289,-43.37491111,6.571367021,0.711305886,-0.997838895,0
929,-49.17633972,47.47116096,-22.52473294,-1.094099487,0.671412164,0
930,77.45919334,-52.56094949,-15.05738809,-0.594665969,-0.93107743,0
931,-56.02791836,-21.36451876,12.39797116,-0.507327084,-0.203519,0
932,-57.47609818,-35.06325017,-19.0969717,-0.493108009,0.486339456,0
933,81.42754057,6.624422497,-5.172131623,0.00507915,0.574237542,0
934,-52.15853726,17.27535093,3.678156451,0.494041396,0.545114916,0
935,63.57020708,-20.89052142,-10.79906603,-0.512574872,-0.169499863,0
936,-56.21473091,-23.2600911,14.56995871,1.208015516,-0.979390385,0
937,109.7780238,-1.751717008,16.11725369,-0.080058736,3.391188081,0
938,-55.25294173,-13.05349074,-15.3884269,0.112338129,-0.909438459,0
939,-55.38616267,-14.22100495,-22.43149643,0.480630569,3.322298183,0
940,-58.22378056,-42.74276884,-7.592556476,-0.279039364,-0.955384851,0
941,30.17699054,6.698265931,-5.649229183,-1.821146744,-0.076105207,0
942,-51.8587659,20.2768581,2.900576792,1.795583938,-0.204850894,0
943,-56.92012091,-29.80016875,-7.201264193,-0.568063205,-0.211792199,0
944,-53.04529089,8.859307154,-14.50892708,-0.32192675,-0.850615572,0
945,-51.38925943,25.51621503,-24.11324018,-1.783430299,-0.053020949,0
946,-57.91666924,-40.20240949,15.68627237,-0.554900482,-0.239643933,0
947,85.49163788,-23.41335424,18.15870874,-1.218282513,0.555374737,0
948,47.12128072,-24.86953089,4.22903563,0.915258607,0.46905905,0
949,-55.2572116,-13.05858028,-16.79954453,1.466977789,0.455718776,0
950,-59.59906676,-56.05512532,-23.53476848,0.298508809,-0.290503318,0
951,-53.98736195,-1.266634869,20.3953563,-0.709926363,-0.159053761,0
952,-57.70664388,-38.15839335,17.76026142,-0.006938568,3.281306868,0
953,-53.86378985,-0.142623384,25.32170297,0.135330574,3.348149876,0
954,27.59436999,-48.63164906,-18.457555,-0.459716127,-0.230617382,0
955,-59.06863185,-51.885334,26.58127104,-0.363504796,0.434617711,0
956,-58.0733339,-41.01615603,-18.24487457,-0.576084944,-0.230086815,0
957,-56.99212028,-30.6351428,-1.52008434,0.441961248,-0.252786131,0
958,73.89370476,-38.07625755,-13.97007469,0.413216839,0.473526543,0
959,-48.84623743,49.67082859,26.93459122,-0.486459098,-0.777215453,0
960,-40.80109832,130.3773634,-8.989419984,-3.133067188,0.905598108,0
961,-49.7047003,41.39554476,15.10969668,-1.53792559,-0.043044996,0
962,-56.21467979,-23.28116624,15.27508927,-0.113277362,1.192367398,0
963,82.17041847,-16.2631618,8.808084494,-1.09438786,-0.140847913,0
964,-52.81434407,11.04526054,-8.896056942,2.671758046,3.286026965,0
965,-47.99981655,58.30494142,16.10842465,-3.150251039,0.04982583,0
966,-52.73503541,11.43837763,8.772659596,1.000632495,-0.194341465,0
967,-54.35114931,-4.591678325,7.036064076,-1.379262598,0.571045513,0
968,-57.84143769,-39.32662245,10.00862731,0.285941222,1.147680504,0
969,124.6624053,-43.06011148,-8.428198569,-0.227877518,-0.918180392,0
970,-45.82549344,80.61498122,-14.83532568,3.132213541,-0.838654701,0
971,83.39134632,-53.82915734,-1.614505608,-0.272835599,-0.240754548,0
972,-58.33434434,-43.79649332,-9.689249583,-0.523370562,-0.240108232,0
973,-51.67672097,21.6768444,21.25314781,0.330196654,-0.15312724,0
974,-53.66453179,1.856661212,24.56660462,0.806260814,-0.21068932,0
975,-59.22188427,-52.68080937,-6.643196714,-0.412650817,-0.26256218,0
976,109.7662635,-40.93333246,-23.97052386,0.029434444,0.493089596,0
977,140.1802944,-29.0936853,10.26291603,-0.701094196,-0.168272998,0
978,-50.86611087,30.65388693,-20.69476065,1.358134433,-0.868626114,0
979,-50.93253861,29.79458454,-12.19254943,-1.434649209,-0.768873075,0
980,-52.28117421,15.68255732,20.69154184,0.103340289,0.551353859,0
981,-55.45763473,-15.55861372,5.889245176,-1.063281565,-0.877049935,0
982,-53.14786807,6.914491412,27.97939612,0.651083548,-0.903644189,0
983,54.27463335,-34.16117437,25.6329465,-1.063551995,-0.89542471,0
984,-55.90731809,-19.77306019,-5.320886861,0.610644489,0.470962336,0
985,80.29970764,-34.51225944,-6.304772869,0.275163637,-0.222988963,0
986,-57.36837383,-34.50409427,4.2303572,-0.57354744,-0.224291182,0
987,-48.88180281,49.9258892,-1.369391582,-2.889881518,0.73665291,0
988,-54.98496415,-11.19951893,21.34445619,-0.796279792,-0.883178432,0
989,-58.95962345,-50.36740931,6.739787342,-0.265947774,0.440015498,0
990,-50.75865684,31.16426939,4.041103066,-1.969683614,-0.043619141,0
991,-51.76654717,20.73905248,23.39886071,0.67543349,0.53911927,0
992,-55.33508607,-14.42651646,10.10890868,0.401266729,-0.930676356,0
993,-42.20821271,116.4221025,-10.06309767,-2.791950595,0.865888696,0
994,-53.22590564,6.511247309,11.0140812,0.790343226,-0.904440643,0
995,131.6818987,-3.411405285,-2.336625039,-0.855761341,0.596845836,0
996,-54.23722816,-3.013267504,-12.80111051,1.215826241,0.483526409,0
997,-48.30746379,56.26405649,-29.81207277,-0.947919062,-0.729784527,0
998,25.61640285,-38.35351773,-17.28012456,-0.705724177,-0.202334639,0
999,397.7479089,74.02930238,-15.32336928,-3.321023658,0.900051088,0
1000,-55.22666719,-12.91585012,-9.733092106,0.199119933,-0.914128542,0
1001,-53.16573181,6.788496543,25.14828276,-1.58744274,0.595556722,0
1002,-56.29659046,-24.17000102,18.83441776,0.522998201,-0.95695748,0
1003,-51.90863764,19.98909509,-6.998972513,-0.126839197,1.284416748,0
1004,-48.05125591,58.13624965,1.982584091,3.875636718,-0.207907948,0
1005,85.57882753,67.67837064,1.83195485,-1.939795427,-0.651514361,0
1006,-50.45872587,34.14501901,3.968049362,-2.141978471,-0.031341158,0
1007,179.476297,-8.033393417,5.333592574,-0.977363746,-0.107205765,0
1008,-56.40286792,-25.1936747,17.44587026,0.902756329,0.442512743,0
1009,139.7291307,-33.81072551,20.98759837,-0.63135885,-0.890982314,0
1010,-56.39490126,-25.1657927,19.56461641,-0.127497823,-0.227300861,0
1011,-51.17767086,27.11783193,-0.80615317,0.26256905,0.57438266,0
1012,-57.33286555,-34.32195311,12.00624929,-0.665166358,0.484702392,0
1013,-43.01410408,108.0309345,8.542665498,2.125209725,-0.754589895,0
1014,-54.40755504,-5.327588994,15.54706588,0.922918665,0.481248093,0
1015,-41.25106622,126.1583956,-20.20050135,-1.8114882,0.851529739,0
1016,-51.33326521,25.85968999,-13.50183546,2.319629727,3.329563553,0
1017,-54.70466328,-8.297325788,16.32628168,0.767548146,-0.226616871,0
1018,-57.38062706,-35.02062158,22.63729131,1.158910366,1.119738657,0
1019,-56.03742019,-21.38857933,9.573492509,1.297455558,-0.269932458,0
1020,31.07832047,-63.99855263,-15.98381361,-0.226530512,-0.976668278,0
1021,-53.78745677,1.203280826,-1.590201509,-0.20565402,0.541311454,0
1022,-51.87834113,19.69188645,20.59600286,1.152987533,-0.89506184,0
1023,-56.5386354,-25.91224624,-11.53834471,-0.002697497,1.191283545,0
1024,-58.89423187,-50.02693691,20.87786578,-0.198845172,0.433865304,0
1025,-52.7729018,11.22720312,0.994699129,-0.106563859,-0.858734931,0
1026,-51.19994362,27.00572081,-5.754291684,0.447529505,-0.138814294,0
1027,-50.28821945,35.51960969,18.79066908,-1.075312647,0.634689318,0
1028,24.51584535,-0.165594594,19.29703094,-1.814078149,-0.806111994,0
1029,-49.12789716,47.23525509,10.0147613,-2.097159939,-0.716819282,0
1030,-49.43924171,44.25438871,5.854287085,2.433372493,0.525046404,0
1031,-44.536801,93.48895326,-17.97769184,3.42447538,-0.823369056,0
1032,-52.2428483,16.84031273,-14.70143302,0.55396731,-0.86755385,0
1033,-59.10549899,-51.60085552,-3.132625494,-0.318758782,0.442581867,0
1034,-58.29580013,-43.11736412,-23.14382092,-0.190317577,0.460522685,0
1035,159.0743382,-30.57186466,-13.83713173,-0.460695616,-0.168642176,0
1036,-56.17229314,-22.0971555,-19.41063761,0.639062301,-0.94554235,0
1037,-52.15292873,17.27419959,5.794834227,-1.735028028,-0.080098581,0
1038,27.55096091,-59.34755987,-4.761721321,-0.251281269,-0.97093215,0
1039,109.1143668,52.03381693,-5.684567912,-2.668841042,0.060320454,0
1040,-50.35098481,35.18773067,5.358580376,-1.569981897,-0.051030795,0
1041,-58.01756909,-40.72502305,-6.227698157,-0.530384166,-0.942487314,0
1042,-56.16055864,-22.98652942,26.58713777,0.859496428,1.153253827,0
1043,342.9867626,8.773350609,7.715226581,-0.533394577,-0.764233043,0
1044,179.4679801,51.63761588,13.82166988,4.366390767,-0.193293997,0
1045,-48.96516063,49.04297771,1.484981373,-1.226631671,-0.743101715,0
1046,431.3938881,78.29285441,7.764996407,-1.556777414,0.135190845,0
1047,-56.59028994,-26.17753213,-22.84892944,0.070799463,-0.223716983,0
1048,100.155709,-47.23103121,7.347209879,0.493040063,-0.963226443,0
1049,-49.81244136,40.3528331,13.71916566,-2.109922164,-0.023355359,0
1050,-56.10465167,-21.26937284,-26.50371206,0.731231714,-0.945188498,0
1051,-55.80405986,-18.76281879,-4.638673819,0.458650464,-0.229204228,0
1052,-56.64149712,-27.86158328,30.94902916,0.617965734,-0.263825712,0
1053,-56.01730904,-21.3030821,14.51973501,0.013581103,0.484147927,0
1054,-54.37488592,-5.181421925,23.31976791,-0.819763864,-0.163522188,0
1055,38.70659878,-58.87795183,19.22508417,-0.073531548,0.433624462,0
1056,-50.41803675,34.36720635,12.45217192,-1.362447493,-0.062534675,0
1057,-51.25965534,26.18264316,4.161882507,-2.248632731,-0.043021282,0
1058,-53.64968952,1.900010408,28.80383969,-1.601209331,-0.12221916,0
1059,-58.26770239,-43.92295815,26.38743789,-0.256850536,0.446297835,0
1060,-56.81100428,-28.74052097,-5.809526628,0.703242278,-0.257498565,0
1061,-53.10594851,7.588714781,15.93585756,-0.617563696,-0.143789813,0
1062,-57.17100308,-32.52601013,3.475002948,-0.446688975,-0.932510653,0
1063,-56.09298823,-21.21869837,-23.6773374,0.025363071,-0.919658472,0
1064,28.57885613,-48.76794991,-21.28508803,0.84603223,-0.278443598,0
1065,-54.47687681,-5.716450306,1.405540155,-1.14220939,0.5617318,0
1066,-48.75800351,51.04964372,3.555055104,-2.552208782,0.017172912,0
1067,107.8111539,88.80031347,5.481577759,3.798569238,-0.820681012,0
1068,-47.37364318,64.42725829,20.91329845,-1.834320277,-0.696268756,0
1069,-46.46361505,73.97887408,-1.233697602,3.496097337,-0.161760943,0
1070,-52.25809845,16.74649649,-17.53025394,-0.355872052,0.582215274,0
1071,-56.07151848,-22.05841528,24.44073541,0.114654501,0.47587402,0
1072,40.40136592,-1.907809562,10.78368802,0.810587397,-0.901223619,0
1073,-59.50166718,-55.55288477,-2.328254095,0.049508257,-0.286720244,0
1074,44.4476531,-31.56484841,8.642263538,-0.425125878,0.504095018,0
1075,129.1032008,-19.58905352,22.82209438,0.86889541,-0.214579548,0
1076,32.51755109,-50.33980045,13.39152128,0.289998201,-0.978129752,0
1077,-56.40824527,-25.23614032,16.73746743,-0.068294839,1.186416509,0
1078,-57.81934098,-39.21871504,14.9552119,-0.403910822,-0.950717173,0
1079,-55.38722541,-14.21340307,-23.13821406,1.079941671,-0.23778854,0
1080,-50.788395,30.57083824,18.20778439,0.619081999,-0.145539995,0
1081,-55.93030556,-20.37630301,11.66786002,-0.003990357,0.4874884,0
1082,-55.51375565,-15.83140859,-6.832629552,0.264953783,-0.923176552,0
1083,171.7710402,-34.50909568,-1.065535477,1.386539091,-0.246243573,0
1084,-51.8995266,20.07753018,-6.287294758,2.742336152,0.469896145,0
1085,-47.28021171,66.32967535,-23.69480509,-2.376484059,0.04887352,0
1086,-55.80615015,-19.27088659,17.29700502,-1.040253747,0.526535518,0
1087,34.20025928,6.047020553,25.46968777,-1.867284312,-0.084297257,0
1088,-58.88612332,-49.03162579,-20.87758845,-0.076771834,-0.263580289,0
1089,86.79786892,-40.00408552,0.871163062,0.882231187,-0.257030894,0
1090,-51.90970822,19.97489601,-7.000611299,-0.878791354,-0.102797189,0
1091,-48.07404885,57.92480737,-0.149866355,-2.839150374,-0.665140984,0
1092,-50.5812925,33.54251392,-23.59651462,0.345931106,0.590819319,0
1093,-52.26837396,16.2305784,1.582101092,0.619344906,1.246639835,0
1094,-43.7375319,100.9712772,3.060144995,3.805766646,-0.829343005,0
1095,-48.07381569,57.49180932,20.37977828,0.160782552,-0.076408291,0
1096,35.13821095,-53.48865804,-21.91226817,-0.177734133,-0.955441847,0
1097,31.36305055,-61.57062199,2.347481323,-0.164886653,0.435389677,0
1098,-55.87216567,-19.11398643,-19.48351895,0.566668717,-0.936981044,0
1099,49.46883683,-60.92575605,-20.38577545,-0.129046929,-0.96903317,0
1100,-57.23934257,-33.36136871,10.56816491,-0.686017685,0.487799513,0
1101,41.65757436,-28.83423216,-14.0455517,-0.945964187,0.535121739,0
1102,-52.34941029,15.81211775,-16.09092985,0.581378372,-0.870164267,0
1103,-57.66112444,-37.92523416,27.65529346,-0.504818844,0.466893772,0
1104,-46.00911269,79.12642596,-31.07681943,-1.075369893,0.027722463,0
1105,243.6369045,-9.573100364,1.535729129,-1.885138843,-0.768963147,0
1106,-58.13677708,-41.81598974,-10.44443147,-0.296610825,-0.952044379,0
1107,-56.96925799,-30.51577333,3.428571268,0.556704611,0.449260795,0
1108,-54.33114416,-3.978690789,-11.36337085,1.036875023,0.48786264,0
1109,63.33238407,6.039208939,19.68150743,0.085157298,-0.148983989,0
1110,-53.86347462,-0.140778488,25.32057995,-0.119807832,0.527263556,0
1111,49.3313207,-62.58507586,-6.905271542,0.313983438,-0.28530392,0
1112,41.665361,-58.83214825,-8.37423075,0.340994367,-0.280246852,0
1113,-56.50135827,-25.24973557,-24.9947272,-0.521497942,0.508417201,0
1114,-55.77312269,-19.07384422,23.6619492,0.716888134,-0.24807506,0
1115,-49.20209281,46.41970355,14.28594256,1.11397238,-0.839336728,0
1116,71.17096598,-35.4645302,-0.581289959,0.306057853,-0.229704688,0
1117,185.3934681,-28.93375674,-3.386805576,-0.043717373,0.529080191,0
1118,-56.42874917,-24.86788195,-9.442945663,-0.310515911,-0.918640363,0
1119,-56.77522792,-28.57881977,2.67028682,-1.01475856,-0.19577519,0
1120,-52.31695032,15.97945061,-9.02209747,0.495048145,-0.868779354,0
1121,-52.18137048,17.15735749,-1.269773902,0.601773446,1.249980307,0
1122,-57.13812101,-32.35246235,10.54490531,-0.110741244,0.468353228,0
1123,-50.95599068,29.20936225,4.092103728,-0.522803408,-0.101360138,0
1124,147.1142703,-39.48281607,-17.10373437,0.356709149,-0.92552938,0
1125,-56.2247876,-23.33744642,13.15306555,-0.586927525,-0.912246871,0
1126,131.9133138,-1.728812455,25.91575515,-0.445983514,0.576249191,0
1127,-58.19343293,-43.06105261,20.70754945,-0.320505511,-0.963105656,0
1128,-56.29475378,-23.22715089,-23.62952415,-0.573040199,0.513881387,0
1129,46.37042826,-42.61041015,17.38497166,-0.577550794,0.486121746,0
1130,-56.82699095,-28.84442324,-8.639693309,-0.788717078,-0.201261727,0
1131,79.95705088,-37.71653145,-15.42131436,0.395197982,0.47664685,0
1132,-51.99658651,19.53199026,-26.08613879,-0.36132841,-0.824710651,0
1133,-54.85396778,-10.03259892,27.68398755,0.09026269,-0.208254493,0
1134,-51.69103108,21.61936082,17.72216498,1.868622261,3.328524347,0
1135,-46.55446045,73.46440243,-19.61831879,0.441796156,-0.043380424,0
1136,54.38032746,-3.070565703,22.06297646,-0.000174787,3.371884087,0
1137,-49.10073159,48.32682562,-27.49906124,-2.032184225,0.001952411,0
1138,-58.00667524,-40.65906509,-4.104984978,0.342871088,1.147260253,0
1139,-54.00436584,-1.336597965,16.15622522,0.598629783,-0.206640489,0
1140,40.67348103,-59.20002683,14.27187111,-0.287232026,-0.26469806,0
1141,-54.26332289,-3.63204445,3.480524949,0.576509703,-0.206441185,0
1142,184.0430992,7.001118593,22.63442998,-1.60503794,-0.766611518,0
1143,-52.10004125,18.51932941,-26.7685242,-0.309235657,-0.120827411,0
1144,-54.28813357,-3.292052606,-23.40665219,0.11518962,-0.180380353,0
1145,126.1488705,10.9256227,24.93505166,0.734975,-0.151776426,0
1146,58.15340413,-55.10890149,6.314237096,0.219774667,0.438143962,0
1147,384.9896851,86.84702192,-3.529456735,4.145022876,-0.067196081,0
1148,-52.81339467,10.54884073,13.7445748,0.540099416,0.527151747,0
1149,92.37539515,5.515523686,-3.785389226,-1.69132949,0.637220185,0
1150,280.7192605,0.053734289,-29.27683958,-0.510721618,-0.076490677,0
1151,-55.04043659,-11.46432963,8.62315027,0.861629757,-0.941570079,0
1152,179.9955832,-32.52996972,-8.22732333,-0.064296348,-0.184401133,0
1153,62.6324026,-10.91825431,20.8010567,1.666713401,-0.948831312,0
1154,113.5819515,47.02682237,-29.62952093,-0.61607395,-0.017555156,0
1155,-55.17152907,-13.11374697,24.22174666,-0.302328797,0.508991291,0
1156,-54.86016559,-9.58011142,4.332966814,0.693335314,-0.930300807,0
1157,316.6658754,27.62092963,-27.27627087,-2.148881257,0.04506706,0
1158,-52.08548377,18.0995628,-1.29841259,-1.742759887,-0.076028053,0
1159,-50.38958364,35.47361113,-25.06122103,-0.850608665,-0.775577026,0
1160,-55.96490261,-20.06489304,-18.0447451,0.987125135,-0.954944867,0
1161,68.14719667,4.729652987,-15.67163502,1.668033457,-0.198631007,0
1162,202.5960103,-18.19261616,14.66319324,-1.719736522,-0.804690209,0
1163,32.08584319,-44.47271414,5.471457106,-0.310406516,-0.234473857,0
1164,165.716342,-5.268579701,20.18544153,-0.569357903,-0.832160003,0
1165,-51.37688152,25.59942669,-21.98992505,-0.363410658,0.601195897,0
1166,-52.83048659,10.47677578,9.504666748,1.596209768,-0.926232297,0
1167,-58.91386171,-49.64689889,-5.301080895,0.210984641,-0.280260954,0
1168,44.39637689,-51.38882283,-21.29759864,-0.121296048,-0.244068779,0
1169,290.354644,55.13796851,2.601923129,-2.039348789,-0.628135358,0
1170,-56.45718558,-25.49073097,6.133649397,-0.169918733,0.48534299,0
1171,331.1053989,10.27447596,20.46530788,-0.768380866,-0.759036231,0
1172,349.2030242,41.00659377,-10.75504277,4.633187283,-0.179673711,0
1173,30.16381144,-43.92367984,20.32051496,-0.519270198,0.477011905,0
1174,-57.10804121,-32.19171167,16.90726402,0.147881547,-0.250507215,0
1175,-40.64174626,131.2696426,23.53531222,1.364281544,-0.685311733,0
1176,-55.32031912,-13.87496782,-8.293021556,0.777506098,3.307599635,0
1177,-53.13375822,7.454895584,9.574790257,0.07018299,-0.875326793,0
1178,-58.28947713,-43.08597827,-21.73020268,-0.293498717,0.463996009,0
1179,67.64640322,-40.82517407,13.00124306,-0.154815963,0.479764651,0
1180,-56.08325324,-21.62763585,-0.323214107,1.220513355,-0.26451232,0
1181,87.77236115,-0.123575313,-9.987614548,1.636847868,-0.204371757,0
1182,-52.88794867,9.682413891,19.42351391,0.251407325,0.534474598,0
1183,125.0814617,-28.9660633,-5.938192997,-0.372943511,-0.886151547,0
1184,67.31428243,-24.40658385,24.63531064,0.203150451,-0.213000005,0
1185,-56.3422103,-23.92308233,-12.99891438,1.198393276,-0.264313016,0
1186,-42.51623527,113.388192,-11.40521349,-3.415586052,0.883587471,0
1187,-56.69329705,-28.15036375,20.34340262,-0.729731456,0.496648219,0
1188,-47.85315273,59.61727881,23.86907078,2.175925596,-0.855974655,0
1189,-55.38694521,-15.17461726,20.7370563,0.349892139,1.189322415,0
1190,-55.82267273,-18.87531444,-8.174830229,-0.605742243,0.518902917,0
1191,-58.83094804,-48.74775116,-8.860929133,-0.330774874,-0.964830761,0
1192,66.98768412,2.977121417,-6.436860236,-1.675817014,0.62705811,0
1193,-53.88565935,-0.250787757,20.3732184,0.317598418,1.219863918,0
1194,-57.38277171,-34.10508522,-20.53522845,-0.613860609,0.493153253,0
1195,-56.97218544,-31.01244378,24.6584301,-0.020511813,-0.951890539,0
1196,169.0647929,-21.83308925,15.61271516,-1.541715054,-0.118300459,0
1197,-51.79130297,20.57262915,19.15223045,-2.164605792,-0.769314423,0
1198,-58.08717592,-42.03559466,22.09747851,-0.295273324,0.452735428,0
1199,-50.48962613,34.47922144,-25.03692725,-0.82647747,-0.778430795,0
1200,-56.7922318,-28.64878287,-1.568844264,0.293797586,-0.243361918,0
1201,-42.3017357,115.4615181,-8.625013286,-2.771099267,0.862791576,0
1202,-56.02326809,-21.33100509,13.10573625,0.094089376,-0.933671066,0
1203,-56.12347776,-21.8678437,-8.103242946,-1.085498271,-0.884305678,0
1204,-52.01098115,18.52847029,13.5513436,1.193518064,-0.89669885,0
1205,93.49375154,-23.51225938,5.39362094,-0.709611914,0.541866209,0
1206,-52.31998626,15.48246258,12.20836596,0.070376243,-0.860416697,0
1207,158.461617,-37.08211082,5.418364712,-0.662080901,-0.887369113,0
1208,-51.0031624,28.97654661,-6.510163029,0.274684152,-0.835883738,0
1209,-58.06009838,-40.94612599,-15.41712099,-0.482743405,-0.234290194,0
1210,143.7209853,-33.65074519,1.164275437,1.020707153,-0.945287975,0
1211,-51.87037797,20.66370299,-20.45449318,-0.146133279,0.582967026,0
1212,39.77587015,-38.06910615,10.23582747,0.485191237,-0.959104245,0
1213,-57.26852811,-33.97071852,25.43971692,0.628713074,1.1406891,0
1214,-51.97050848,19.66721144,-20.43097636,-0.374447878,-0.825684058,0
1215,-58.32362654,-43.73473908,-7.568090332,-0.155006897,-0.961955296,0
1216,-58.91445124,-49.65415723,-5.301597989,-0.088719177,-0.269110927,0
1217,312.9109427,79.37454709,11.12818213,4.240872017,-0.105277154,0
1218,101.6183002,-32.04522407,-22.73212754,-0.42358948,-0.8901557,0
1219,-52.85192218,10.3532673,5.262348246,0.859482437,0.517461831,0
1220,-55.04031923,-11.00225725,-12.60917337,0.010257981,0.512729718,0
1221,-52.00680306,19.016798,-6.973732052,0.64385893,-0.161401093,0
1222,387.5234163,62.65540623,-30.56234391,-1.953348738,-0.585666147,0
1223,-51.82556214,20.93669868,-11.96675097,2.731324426,0.473723321,0
1224,-56.51555614,-25.7922416,-6.590898304,-0.193043178,-0.925697511,0
1225,104.5282736,5.911920165,20.20051513,-0.566738213,0.591383239,0
1226,-52.29803494,15.56687541,17.85990874,-2.040669951,-0.783339915,0
1227,-53.37299715,5.240107437,1.844987763,-1.43561409,-0.113613751,0
1228,-56.07743149,-21.14281198,-20.14316186,-0.25621879,-0.202501491,0
1229,43.41609451,-41.20013931,-19.41559405,-0.541952874,0.498144837,0
1230,92.05541545,-37.16101618,-23.9816291,-0.979080058,-0.881053011,0
1231,65.10208291,-35.84596437,-0.542979076,0.826862941,-0.251165021,0
1232,-56.05921164,-21.03515522,-16.60735017,0.608371372,-0.943175285,0
1233,58.22794142,-54.72603041,22.57209587,-0.143969247,-0.26011989,0
1234,167.0262496,-21.37613974,-17.62691993,0.93423864,0.507679466,0
1235,-51.96779425,19.67790668,-19.72420967,-0.549568732,-0.11175705,0
1236,29.66823865,-27.87360701,-25.32810222,0.12088056,-0.917091919,0
1237,-49.25944641,45.62565924,24.20418512,-0.383374585,-0.788143824,0
1238,-56.94026896,-29.90884297,-11.44315311,-0.857927421,-0.199912116,0
1239,-44.18462793,97.1316282,-25.86101341,-2.721666138,0.122717003,0
1240,-49.87070719,40.5369801,-20.94140296,-1.228164809,0.662342457,0
1241,-58.033163,-41.28268093,12.17630575,-0.496247995,0.46472601,0
1242,125.1033616,0.729170084,15.98632589,-0.274788837,0.576199789,0
1243,178.9342904,17.31124253,-29.92834751,-0.852847016,-0.759689312,0
1244,-54.14536528,-2.074140534,-14.24135078,0.143318938,-0.88944038,0
1245,30.43160641,9.470076782,-16.3222214,-0.044396792,0.57399641,0
1246,-52.96593136,8.772754617,25.09874587,-1.988052196,-0.80081638,0
1247,-56.41308421,-25.25027247,15.32445114,0.581650687,-0.252587536,0
1248,-57.82895104,-38.7844987,-9.102488016,0.22712336,-0.966026478,0
1249,-58.26537469,-43.4326539,5.15775275,0.223157228,3.266254849,0
1250,-52.16887875,16.73487982,23.49413982,-0.32695573,0.568587627,0
1251,-51.86787695,20.18842302,2.188899037,-1.073591411,0.609669709,0
1252,-56.99601357,-30.66035471,-2.227885218,0.017674467,-0.944413086,0
1253,-54.8899606,-9.277746304,-23.26226843,-0.539233393,-0.167769561,0
1254,-57.02609338,-30.8211054,-8.590243927,-0.240948325,-0.225552643,0
1255,101.2409758,-36.38696913,4.250501077,-0.864757344,-0.89046485,0
1256,-55.91462338,-19.35794878,-27.96919279,-1.111973716,-0.872337447,0
1257,-46.15391416,76.96324431,2.221648704,-0.107362083,-0.730339701,0
1258,-53.34609618,5.408183397,6.79648606,0.524610204,-0.895414329,0
1259,-52.39807743,14.57248572,17.88420252,-2.016538757,-0.786193684,0
1260,-51.83979691,20.37101565,7.141431521,1.486040519,-0.194430923,0
1261,98.1326467,-27.66457765,19.61687758,-1.143031778,0.546620316,0
1262,-52.84651391,10.83503655,-14.55656267,-0.412061938,3.402217317,0
1263,-58.31821853,-43.71156432,-6.153175384,-0.10025829,3.281210028,0
1264,-53.95129856,-0.572604469,5.529837047,1.471887421,-0.942026996,0
1265,-55.97503088,-20.11938895,-20.16538726,0.918465287,-0.24424783,0
1266,75.99803522,22.89518646,-19.68356271,-0.451427115,0.626020987,0
1267,-59.10460447,-51.59086015,-3.132540635,-0.071698213,-0.981798826,0
1268,73.79223553,-9.018168301,-18.90783721,0.620947012,0.523554221,0
